Lon,Lat,Diam,RBA,Terrane
209.871,-55.8107,11.4226,-1.121154786,2
209.336,-56.242,10.9459,-0.485850193,2
207.499,-56.5031,24.239,1.642742026,2
206.918,-56.9336,12.8225,0.712247317,2
208.613,-56.826,11.4093,2.781014539,2
204.998,-51.9478,11.4349,0.355239368,2
212.142,-50.9976,19.5418,1.874093717,2
212.95,-51.5229,14.4091,6.31041293,2
210.655,-50.6878,13.0966,0.172601703,2
211.192,-52.7571,11.3168,-1.88363499,2
210.766,-51.6095,11.5338,1.138174036,2
210.303,-51.4296,10.0438,0.220924408,2
213.045,-53.8053,13.0411,-1.503510484,2
213.866,-53.8398,26.5048,-1.33272985,2
215.038,-53.2997,17.063,4.819568454,2
218.888,-51.4744,18.3041,1.392537135,2
216.081,-55.2814,19.8717,-1.191495841,2
213.927,-56.2236,13.8249,4.430595282,2
216.025,-56.326,12.1751,2.288296536,2
216.945,-56.4609,14.5165,2.97329153,2
216.977,-54.9924,12.794,2.060028554,2
216.796,-55.1937,11.3263,1.914524509,2
217.993,-54.2724,11.6217,0.862516112,2
220.3,-51.3417,19.8003,4.188274266,2
221.23,-53.7728,13.0203,1.663456393,2
221.608,-54.1662,12.0943,0.81196825,2
220.088,-54.9913,12.182,-4.026905299,2
220.882,-55.0588,14.3344,-4.305323255,2
223.167,-55.823,16.6074,0.021271773,2
222.67,-54.2969,16.4229,-0.254374339,2
224.112,-54.8244,14.4878,0.123684517,2
224.513,-54.6196,21.8418,-0.722237125,2
225.812,-54.2326,17.3076,-0.140996508,2
225.457,-53.3278,15.1648,2.609712601,2
224.27,-51.5051,15.9357,2.814587939,2
225.888,-51.4347,25.1314,-0.567503033,2
228.559,-51.1037,12.1887,5.910283185,2
230.778,-52.1027,16.1893,0.403339265,2
230.3,-53.7755,12.3494,-0.496693102,2
228.165,-54.6478,14.0935,-0.369732395,2
228.186,-54.889,12.2498,0.507619063,2
227.766,-54.3591,12.8592,1.721321216,2
228.313,-55.5326,13.0171,-0.750152288,2
229.535,-56.5039,10.8797,-0.050043859,2
229.927,-56.5696,14.6181,-0.276984415,2
231.074,-56.0987,20.3861,-5.10170071,2
231.867,-54.926,11.2784,1.183997603,2
231.384,-54.5696,29.772,-17.5896365,2
231.721,-55.8832,19.7219,1.018543692,2
232.808,-55.5414,25.9455,1.75238573,2
233.344,-56.3578,11.8396,2.78372503,2
232.93,-56.1972,17.9346,-6.640648241,2
231.342,-52.8791,13.7875,2.48866414,2
234.315,-50.9506,15.4518,-2.405508894,2
235.075,-50.9973,12.1358,3.313209674,2
235.339,-52.0129,11.45,-1.434093502,2
235.208,-55.5975,18.4466,1.834232305,2
236.223,-56.0806,14.313,5.592535433,2
235.482,-56.1107,12.7256,-6.918304176,2
231.638,-53.69,22.0029,0.561209718,2
236.875,-50.8016,15.0798,-8.018692001,2
239.194,-51.2493,22.724,-1.420161035,2
239.565,-51.7104,10.8109,-0.544932687,2
239.41,-52.0901,12.9839,1.58163109,2
236.033,-54.2222,11.5225,1.41037203,2
241.521,-52.6104,15.3152,6.873537842,2
240.706,-52.7388,10.3365,1.586086368,2
242.904,-52.0936,22.3091,5.038434077,2
238.9,-54.838,10.7866,1.733824118,2
241.311,-56.7125,22.1061,-11.69313051,2
241.66,-54.8162,16.4606,-1.859005659,2
243.206,-53.5548,15.9077,1.033763777,2
241.762,-53.9258,14.8428,13.50987986,2
245.86,-53.4328,13.0454,6.767683212,2
243.432,-50.9635,10.362,5.929278925,2
246.674,-52.0017,10.7162,3.30816498,2
249.429,-52.5755,28.8451,8.986194227,2
250.818,-52.6933,10.8104,4.365523145,2
250.187,-54.9531,12.7953,-2.32719365,2
247.609,-56.3696,13.5539,9.521046807,2
247.78,-54.2796,11.3195,1.322824952,2
252.572,-55.3224,22.3158,-5.54728122,2
247.281,-57.7567,16.2853,12.91445824,2
254.508,-56.3416,12.8185,11.17240438,2
256.454,-53.6212,18.341,-3.70459491,2
258.651,-52.866,29.2597,-12.95044544,2
260.068,-55.9581,11.1385,-4.835621386,2
260.68,-51.8322,14.3967,-10.93189119,0
265.379,-52.8821,13.4818,0.496934067,0
267.666,-51.5426,11.4323,1.862591687,0
269.151,-54.4327,21.329,-6.402083622,0
268.047,-54.4096,16.2711,-4.105337209,0
268.727,-57.6827,10.6012,3.560885073,0
265.956,-57.6562,15.7404,-3.824462993,0
257.109,-59.5989,24.8394,14.92792707,2
256.529,-57.3398,13.4974,-1.362631525,2
256.651,-58.0041,22.5277,-1.064928817,2
253.68,-58.7604,17.7724,30.28248975,2
251.218,-57.3666,13.9266,10.29886597,2
251.251,-57.6142,10.7378,-0.449794429,2
252.03,-58.5748,13.3974,7.960558663,2
252.939,-57.2094,11.1348,3.189695843,2
250.534,-59.0381,25.5741,12.75343604,2
245.118,-57.9874,11.4791,3.2098401,2
245.028,-58.4267,11.4109,6.694165953,2
246.696,-59.3957,11.7677,3.840334532,2
242.26,-59.3782,14.5343,8.177342141,2
235.377,-58.2043,19.4248,-4.236119164,2
223.404,-59.6424,26.6361,0.55090025,2
222.921,-58.7394,10.0151,0.407459037,2
230.139,-57.8251,16.6093,-1.702091855,2
229.962,-59.9123,29.508,-3.226686923,2
217.962,-58.0762,11.795,-1.034945944,2
218.119,-58.4311,11.7946,0.615861024,2
216.923,-58.8938,20.8796,-0.513623362,2
214.327,-59.3928,19.3213,-2.029034689,2
214.27,-59.5816,26.1014,-2.56190501,2
216.847,-59.6626,11.7343,1.251687544,2
215.844,-59.3415,11.6529,0.596399854,2
217.186,-57.8481,12.7491,2.205548984,2
216.763,-57.8416,13.9697,-0.831270242,2
215.005,-58.0343,12.8476,3.920864209,2
213.138,-57.075,13.3729,-1.140108981,2
211.433,-57.5132,11.7881,0.733644358,2
218.805,-57.1736,19.6332,-1.391087402,2
220.296,-58.9341,11.9287,0.004492324,2
220.636,-57.7312,17.6821,-2.049945176,2
210.581,-57.6838,10.9196,1.697705883,2
211.327,-58.0401,10.6881,-0.511650987,2
211.843,-59.1869,11.3714,-0.202143855,2
208.625,-57.5806,21.8769,-0.889591789,2
207.413,-58.4987,10.017,-0.247240748,2
209.397,-58.1068,12.0706,0.129278431,2
200.75,-57.6319,11.5938,-0.544862657,2
203.739,-58.1723,23.6911,1.70609389,2
199.632,-57.2915,11.714,0.289906261,2
197.025,-58.1396,11.5222,-0.112602281,2
196.243,-58.1668,11.0831,-1.075859141,2
195.597,-58.0605,12.486,0.98906409,2
193.727,-59.7782,11.3001,-2.007394448,2
191.999,-58.4586,18.6171,0.571496737,2
191.08,-57.3162,11.9413,3.394982825,2
191.273,-56.7804,17.597,2.119063491,2
189.616,-57.2063,10.8108,-0.642255803,2
189.052,-59.7614,11.4774,0.631246075,2
187.115,-59.4189,14.312,-0.732426142,2
186.723,-59.859,11.4763,2.402929565,2
186.321,-56.9628,10.3628,0.703225171,2
185.52,-57.5008,14.8868,-0.015162,2
186.285,-57.6184,29.0933,-4.497223447,2
183.743,-57.3433,15.7803,-2.782319926,2
183.83,-58.788,29.6932,4.138409434,2
180.897,-59.54,12.8988,4.342308286,2
182.459,-58.6612,16.3331,-1.3735416,2
190.52,-57.7146,13.253,-1.988187698,2
190.156,-57.7453,13.593,0.940204619,2
256.679,-37.5719,27.0527,8.681346232,0
237.36,-21.1231,28.6926,-5.80635308,0
269.962,-7.9031,12.051,12.56908003,0
180.513,-0.684608,20.5767,3.351352723,0
182.686,-0.573727,10.8654,-3.315979362,0
183.122,-0.707149,10.7497,-2.574790546,0
183.037,-1.03676,11.3406,1.729744351,0
183.451,-1.02477,12.4632,5.176659093,0
183.816,-0.945837,10.9958,11.29160413,0
184.253,-1.208,11.3596,3.059968302,0
183.974,-1.15486,10.2789,-1.126747418,0
183.278,-0.380602,11.7924,5.635464375,0
184.648,-0.618033,11.2683,2.274153258,0
186.3,-0.641997,15.274,3.432561088,0
187.654,-0.662483,19.2104,-1.610409999,0
188.061,-0.485357,14.7657,6.300521098,0
189.605,-0.655706,11.8278,0.509524876,0
192.451,-0.408118,11.7111,23.19783145,0
192.877,-0.44465,15.3213,22.04744027,0
192.984,-0.074937,10.6525,-19.21478038,0
193.316,-0.00543039,10.2488,30.10179109,0
195.034,-0.650898,10.3744,21.04574178,0
194.781,-0.41005,12.7749,-15.94525803,0
196.379,-0.260496,10.7222,20.03293479,0
203.589,-0.911029,10.6584,4.862438195,0
205.519,-0.306542,10.1102,-10.75408735,0
211.93,-0.809609,11.7536,7.615779228,0
213.102,-0.894903,13.2719,14.72462377,0
215.546,-1.05434,11.7662,1.378147972,0
217.554,-0.44598,13.4735,17.12733767,0
217.352,-0.775302,14.0601,28.00561818,0
217.807,-1.2497,10.6646,11.61323141,0
228.629,-0.404438,12.2289,-6.571258028,0
234.863,-1.25616,19.816,3.892724921,0
235.666,-1.37074,15.5381,17.27951082,0
235.806,-0.657418,11.793,7.687935018,0
238.632,-0.0278184,19.926,0.884716426,0
240.201,-0.897079,17.313,-2.191945772,0
240.905,-0.296,12.9734,-7.850949514,0
240.711,-1.30325,10.8605,4.170043978,0
240.39,-1.225,13.6465,18.36030361,0
250.822,-1.18215,17.9952,22.20401857,0
254.518,-0.479187,10.3527,8.042052828,0
254.122,-0.57971,10.298,7.552355689,0
254.441,-0.811038,13.5558,-2.147060718,0
256.664,-0.763877,12.9332,2.951537833,0
257.655,-2.15517,10.1236,-3.272474732,0
226.21,-1.94637,13.3638,2.886527289,0
224.713,-1.4033,10.7753,-6.498136001,0
224.964,-1.90368,15.7126,34.05563006,0
223.866,-1.4237,13.4557,6.111660439,0
224.403,-1.35462,10.5876,10.40864152,0
218.007,-2.24747,11.9517,39.897012,0
211.318,-1.8191,10.0804,3.962794033,0
211,-1.15998,16.2819,8.067891166,0
209.717,-1.27642,12.3501,11.34341238,0
209.485,-1.61411,16.8968,21.19405367,0
207.908,-2.02263,10.5372,13.68230842,0
202.143,-1.32803,11.5975,-3.968041397,0
202.046,-1.75127,11.4072,-9.862796952,0
188.716,-1.61587,16.4099,12.13081746,0
189.308,-1.51384,17.8187,-6.147809503,0
185.316,-2.24683,11.6951,-0.745292674,0
183.898,-1.69184,15.3305,12.51294862,0
181.314,-1.40133,19.8038,3.465379533,0
180.883,-1.2057,18.8513,2.76710487,0
180.892,-2.53808,15.7593,-2.114773476,0
181.872,-3.01237,18.8724,-4.410717894,0
182.943,-2.53385,17.4284,14.0256626,0
183.356,-3.24339,19.7245,9.084496319,0
183.002,-3.30928,14.6062,15.35208507,0
184.241,-2.99992,16.0333,8.465701749,0
185.623,-2.89735,10.114,-0.365187394,0
187.225,-2.53415,10.4619,11.14215591,0
187.21,-2.69847,14.0536,24.49669505,0
187.723,-2.33955,28.5906,-1.625774768,0
188.558,-3.019,14.9561,14.64034639,0
189.844,-2.38708,15.3913,21.31775515,0
203.312,-2.9959,10.6541,-1.027983571,0
205.249,-2.8105,10.8657,-0.494048069,0
209.618,-3.13129,14.0383,2.120931137,0
213.228,-3.50818,12.5547,25.84250022,0
213.552,-2.70637,16.3654,46.24051879,0
213.869,-3.28115,14.5186,32.98429068,0
215.151,-2.74297,12.7838,23.27237268,0
215.5,-2.93596,29.5806,4.717546894,0
216.983,-3.19403,11.6706,-9.810184474,0
219.974,-2.98752,11.7957,39.76031926,0
227.124,-2.75452,15.7675,-2.337020143,0
227.605,-2.81183,13.2539,-13.1285923,0
227.768,-2.47693,17.4777,1.285976166,0
228.324,-2.52182,13.6768,8.801016098,0
228.21,-2.18755,11.2442,-3.131046306,0
230.367,-2.35874,10.0392,0.802730751,0
231.429,-3.1858,11.2827,3.864565774,0
244.594,-2.88374,11.3658,10.95024222,0
257.741,-2.33019,12.1745,11.59333497,0
267.704,-2.29531,10.9249,21.10322404,0
269.382,-3.28285,15.162,23.03444724,0
250.541,-3.71029,16.5184,-4.659388985,0
246.707,-4.42906,10.53,6.144371461,0
245.951,-4.2695,21.1234,-4.44162848,0
246.334,-4.69003,25.9982,-0.35266993,0
234.46,-4.42425,12.9123,6.085761633,0
234.252,-4.32835,15.7645,10.96818384,0
233.857,-3.95762,21.892,-10.27425448,0
233.577,-3.88015,15.0196,-1.991295673,0
233.198,-3.77947,12.3886,6.34124927,0
227.406,-4.77273,13.5521,-2.012035297,0
226.1,-3.73859,17.859,13.58450727,0
221.696,-3.64424,10.3109,20.63249807,0
222.406,-3.28703,11.0535,18.97363141,0
222.296,-3.28108,18.6781,16.48476978,0
219.268,-4.40375,11.2415,23.82271003,0
219.499,-4.64379,11.5216,-4.489490987,0
217.537,-4.0462,10.5329,24.91388305,0
216.904,-4.14023,14.2005,35.6905829,0
215.299,-3.86314,15.7737,22.11920857,0
210.305,-4.55112,12.9731,18.114387,0
202.807,-4.32375,10.4074,5.953147309,0
193.009,-3.49772,11.0588,43.12895528,0
190.596,-3.70778,12.4516,-1.083863046,0
190.354,-4.11037,11.5299,-2.687637112,0
189.764,-4.40563,11.2146,7.476864348,0
190.302,-4.29306,10.9278,-6.295109521,0
190.685,-4.37181,12.1015,19.08027201,0
190.448,-4.67378,10.5121,0.347772185,0
189.618,-3.51151,10.4862,1.975544404,0
189.85,-4.0776,14.494,15.2603371,0
188.571,-3.84247,13.203,4.520833065,0
186.021,-3.46775,11.9643,7.468972388,0
185.612,-3.64758,13.4354,5.370243922,0
185.024,-3.81351,11.888,-8.914700976,0
182.274,-4.15874,15.3835,7.184289949,0
181.043,-3.5052,14.6797,18.30081376,0
181.298,-3.95176,11.86,8.477555337,0
181.137,-5.62649,13.5054,-13.11061521,0
182.087,-5.26385,14.1573,7.601067801,0
183.825,-4.74055,20.5593,-0.915418835,0
183.868,-5.29499,15.4812,8.032463713,0
185.503,-5.68548,10.1705,-4.811144128,0
185.395,-5.52481,12.7977,13.79324705,0
189.778,-5.1513,12.3261,-5.34088215,0
190.656,-5.00996,10.9007,-15.2081013,0
196.778,-5.917,12.175,9.599816571,0
198.937,-4.7992,11.8429,4.817600154,0
198.713,-5.20398,14.4266,-10.92430858,0
203.358,-5.60485,13.5754,3.124349756,0
206.962,-5.16429,12.4516,5.841419999,0
206.539,-5.67774,12.0876,26.52139759,0
206.195,-5.71131,11.0489,-12.16590325,0
210.056,-6.52584,10.009,-7.332686299,0
210.493,-6.32631,11.0003,21.21890634,0
209.73,-6.24643,16.123,31.38382922,0
209.421,-6.43658,10.2954,-44.85388136,0
211.786,-4.74128,16.5937,5.650967843,0
214.591,-5.17783,11.4211,-15.2816654,0
214.425,-4.92243,10.9267,17.53639301,0
215.697,-5.40862,17.9835,18.11596085,0
214.819,-4.77368,16.9871,2.375861001,0
217.258,-5.8138,15.0785,6.185657601,0
216.775,-5.08002,15.2952,-10.98415982,0
217.885,-4.93814,10.2507,-20.06513907,0
218.263,-5.15102,18.3949,54.30039502,0
219.31,-4.99533,10.1019,-7.469411166,0
219.685,-5.13061,15.1579,-1.783362633,0
220.105,-5.29505,13.5356,27.12542841,0
220.671,-4.69756,10.2193,10.58252218,0
221.489,-5.18916,12.5719,68.20532849,0
221.727,-4.96221,12.0753,-38.46817688,0
221.526,-5.66451,15.0705,0.029054807,0
221.786,-5.67093,18.9111,12.5326402,0
222.005,-5.07891,15.6107,24.95059162,0
225.014,-4.8191,14.7775,38.64310909,0
225.578,-5.67315,15.0611,7.40777759,0
227.104,-5.09762,23.2346,10.86943937,0
230.488,-5.79347,15.8393,6.367563765,0
230.588,-5.49347,10.3709,-11.93309371,0
230.887,-5.48943,16.9456,14.51547567,0
230.853,-5.30916,10.6117,10.44284286,0
231.641,-5.25739,12.5068,7.249258491,0
232.298,-5.83451,13.7121,21.31675368,0
238.371,-5.11913,19.08,11.89713485,0
242.713,-5.61942,25.0958,2.98567946,0
250.957,-4.63567,13.1118,14.58705497,0
265.157,-4.84521,10.9176,5.418375265,0
267.439,-4.90252,19.0428,19.6486615,0
253.401,-5.98279,11.9183,11.42549175,0
238.546,-6.08254,19.431,-7.335699777,0
239.717,-6.53999,11.4586,4.06563434,0
236.657,-5.57192,26.6259,19.68269475,0
235.166,-6.92908,20.1128,12.66983653,0
234.813,-6.67281,11.8067,29.00524156,0
234.532,-6.3759,13.2255,-20.67587201,0
232.87,-6.711,10.8831,14.24914514,0
232.229,-6.82651,18.5319,14.1132102,0
231.492,-6.39503,13.1513,19.1063038,0
231.443,-5.68989,13.0496,8.997346676,0
228.178,-6.2486,12.9799,-1.294155666,0
227.016,-6.05141,14.5568,40.10402068,0
225.304,-6.0136,16.5593,33.02657175,0
224.532,-6.51921,12.6218,26.31103582,0
224.801,-6.96014,14.647,53.85506998,0
224.123,-6.15642,16.0742,-9.446227234,0
221.775,-6.17981,15.5322,-5.761833378,0
219.279,-6.32861,16.663,-3.527409861,0
213.459,-6.40861,21.3173,3.020229829,0
212.569,-6.61677,10.6878,0.175252422,0
211.949,-5.67541,13.105,1.2414536,0
211.925,-6.51202,16.9005,28.25384837,0
208.427,-6.43375,17.2664,-9.547993255,0
204.133,-6.64737,14.3078,-1.903143796,0
202.846,-6.75807,10.4288,4.360648774,0
202.012,-6.47604,10.078,1.119117387,0
200.047,-6.56162,10.2579,-6.300925724,0
197.44,-5.77817,14.3464,6.006742697,0
196.062,-6.86982,14.0662,24.88223838,0
194.771,-6.19628,10.2429,-16.66991958,0
190.39,-6.71768,15.5076,7.681059613,0
188.509,-6.52712,10.6319,3.330166553,0
187.523,-5.964,10.4371,-0.169127638,0
184.593,-5.69775,13.7832,5.090797509,0
183.656,-6.06591,15.8754,15.54432352,0
183.196,-5.8783,13.0564,2.187772819,0
182.745,-5.85971,11.1145,-0.839031142,0
181.457,-6.12717,10.5395,-1.596041888,0
181.102,-6.04117,13.2823,0.469676661,0
181.676,-6.61546,13.9791,16.07077805,0
181.806,-5.78913,26.5005,8.025958096,0
182.436,-7.15753,12.3621,14.50879245,0
182.695,-7.11764,11.7221,11.46094558,0
182.448,-7.54042,10.119,-0.300743688,0
183.051,-7.90738,15.5179,1.253224975,0
185.435,-7.49068,10.5171,-6.438172094,0
186.901,-7.12441,13.7588,26.00769733,0
187.303,-7.26208,21.7816,-1.534478523,0
187.723,-7.89149,12.9505,7.885942584,0
189.869,-7.6806,16.8931,2.43900254,0
191.383,-7.4271,10.204,10.99167217,0
191.239,-7.778,10.1137,13.90505593,0
195.686,-7.86968,12.8588,35.34302358,0
196.321,-7.27399,12.2559,1.165405741,0
199.529,-7.58548,10.0178,-7.576043564,0
204.035,-8.11041,11.8026,6.820953231,0
205.779,-6.96271,10.5013,-6.457547201,0
206.425,-7.02987,10.7009,4.548278441,0
214.31,-6.49086,17.2131,-1.276343821,0
214.898,-7.45489,10.4406,12.37684517,0
215.841,-6.98618,12.3374,22.2454895,0
215.886,-6.60341,10.2704,-4.805587383,0
219.843,-6.96853,11.097,-8.918347553,0
224.979,-7.62299,14.6974,90.3626371,0
226.863,-6.85413,10.3635,21.36438919,0
229.158,-7.65664,12.2285,30.65961383,0
233.003,-7.34665,16.1361,33.38606769,0
242.764,-7.26013,24.2534,4.919307404,0
247.87,-7.44413,10.4816,5.57431409,0
248.571,-7.25993,17.387,12.74603101,0
248.92,-6.64753,10.5791,1.976621779,0
251.393,-7.62889,14.9455,8.787377736,0
255.475,-8.34189,16.9295,10.27884047,0
241.447,-7.8196,13.7229,-1.146275141,0
231.116,-8.50686,14.3712,-21.98563025,0
224.371,-8.29699,10.9716,-0.546131293,0
223.949,-7.78686,10.1266,10.40287201,0
222.471,-9.11385,11.3435,29.0067126,0
222.011,-8.31939,15.4227,14.34963718,0
220.739,-8.05608,10.9709,3.279817671,0
220.087,-7.64683,12.1218,10.20245471,0
219.236,-8.53316,12.6223,3.836461387,0
218.988,-8.38886,10.509,1.052499553,0
218.896,-8.02682,10.3854,-3.391224415,0
217.034,-8.79944,11.2414,6.386751552,0
216.113,-7.97865,16.0708,9.92784799,0
215.128,-8.73155,14.4583,15.55779792,0
213.44,-8.81627,11.6663,-0.13815584,0
212.612,-8.06944,11.8636,12.77931761,0
208.582,-8.28547,18.3193,14.37769931,0
206.333,-8.2823,11.5357,-4.179395854,0
200.083,-9.23132,10.8264,6.179723154,0
197.012,-8.59147,12.1283,23.19007436,0
197.586,-8.4789,12.539,13.17558993,0
195.033,-8.18101,11.7934,33.68043255,0
194.872,-8.86497,12.7665,53.98387117,0
192.044,-7.63997,18.6745,5.034537584,0
188.192,-8.37845,10.969,-10.35125852,0
187.419,-8.24775,12.0857,24.07852103,0
187.829,-8.5244,13.1298,11.90532184,0
186.846,-7.82206,10.187,13.20134767,0
183.148,-8.31435,14.5655,3.074734748,0
180.484,-8.0681,26.9455,9.139728286,0
180.793,-9.35051,10.4722,4.154638488,0
182.494,-9.99195,10.0237,4.176333929,0
181.279,-10.0386,10.5986,6.808152192,0
182.998,-9.19682,14.0516,11.26903757,0
183.201,-9.84521,10.6963,-7.456772296,0
186.02,-9.1211,10.1727,-9.191432822,0
187.326,-9.18798,11.2615,-4.957100827,0
186.33,-8.87608,13.1039,10.0978633,0
188.619,-9.31514,10.8236,-2.260545899,0
189.868,-9.42045,25.8962,0.82444885,0
190.312,-10.1429,11.487,5.001295859,0
191.187,-9.62054,11.3027,13.92437611,0
201.282,-9.87496,11.3754,6.987336231,0
200.684,-9.57401,14.2727,16.4430253,0
203.236,-10.0922,13.4603,7.408349539,0
203.45,-9.26578,11.8301,-7.252162659,0
204.009,-10.0008,11.1148,21.27647121,0
204.761,-10.1322,10.1861,15.21134921,0
204.917,-10.3188,14.1756,42.93284848,0
206.887,-9.22276,13.451,15.73566522,0
207.257,-9.5358,16.4025,7.933646146,0
208.225,-9.7168,12.6704,44.00794772,0
208.224,-9.07062,14.1098,11.26500122,0
207.75,-8.53414,11.5521,-11.0210027,0
209.882,-9.58195,10.538,-7.706608107,0
211.81,-9.54662,13.4823,-4.664930488,0
212.044,-8.87425,14.8763,13.73887457,0
214.129,-9.70663,13.6199,13.15190272,0
214.683,-9.9203,10.8465,25.43767421,0
214.713,-9.39353,14.273,0.725943564,0
216.536,-9.58823,15.1852,15.00828744,0
216.452,-9.25696,16.7609,12.85646562,0
217.73,-10.038,10.3016,11.47098736,0
217.818,-9.22896,10.441,2.272642977,0
218.856,-8.95178,13.1786,14.38715337,0
223.385,-9.39206,12.6582,14.99920322,0
228.525,-9.3036,10.0584,-5.420858756,0
230.402,-9.85987,10.2931,7.511364709,0
230.642,-8.98387,13.0405,-7.373276171,0
230.702,-9.26357,12.0257,12.66444751,0
231.872,-9.2721,11.9307,2.423299158,0
232.566,-9.40768,10.3506,12.01537197,0
233.38,-9.71538,20.3013,8.83848424,0
243.328,-9.45199,11.3831,-11.18166379,0
242.999,-9.51285,14.8678,15.58182437,0
246.849,-10.6257,25.518,9.67231385,0
243.784,-10.6167,12.8646,38.70363058,0
233.116,-10.5889,24.5237,-26.84228464,0
232.33,-10.2774,11.1508,-13.21150415,0
231.933,-10.7227,17.709,12.27358545,0
231.124,-10.1884,13.5951,22.25457284,0
227.222,-10.6758,12.0429,9.50533647,0
226.688,-10.5773,10.4971,3.399685782,0
226.024,-11.1681,11.9988,25.81610936,0
224.538,-10.5455,12.2477,34.15785183,0
221.413,-11.4091,12.8502,4.697069656,0
220.921,-10.9125,10.3341,-0.21195027,0
221.834,-10.8187,15.9363,-3.025699496,0
219.463,-10.4483,12.2715,5.52796821,0
218.286,-10.7774,19.5231,-0.141724804,0
217.965,-10.1432,14.7561,10.57164084,0
213.399,-10.3807,11.7323,-12.14334996,0
211.788,-10.4186,11.4222,5.248115921,0
212.153,-11.0094,11.167,14.23172879,0
210.708,-10.9407,10.4021,17.86698437,0
205.424,-10.9221,13.1374,18.64265478,0
201.528,-10.5624,13.7126,35.83230447,0
200.538,-10.3888,10.0893,10.12258201,0
197.866,-11.0051,15.1643,81.40378217,0
197.199,-10.486,15.8042,51.4578966,0
189.593,-10.9965,12.4433,23.37556643,0
190.572,-10.6148,26.6158,3.370614678,0
189.362,-10.6334,13.0277,-0.949870793,0
188.62,-10.693,10.4846,8.880182453,0
186.885,-11.122,13.7016,14.23013379,0
187.009,-10.1728,12.0583,28.60400384,0
186.438,-11.325,11.1754,10.76998818,0
185.502,-10.6475,12.1422,-2.0710805,0
185.265,-10.5449,14.147,-5.418052932,0
184.904,-10.7905,12.3418,-1.544819602,0
184.203,-10.6866,10.6654,-2.960149275,0
183.22,-10.623,11.6069,12.00474717,0
183.302,-10.372,12.0177,7.188744144,0
181.897,-10.5317,10.2835,6.973381921,0
180.612,-10.3333,12.8809,8.141889647,0
180.35,-11.3083,13.7912,-4.67339981,0
180.353,-11.5402,14.0783,4.22566438,0
181.436,-12.2819,10.1258,10.8424294,0
181.217,-11.9902,11.1734,-0.768754634,0
183.566,-11.4768,11.2231,9.794972529,0
185.149,-12.1264,10.5588,-15.74200343,0
185.64,-11.7858,24.1505,-5.912717799,0
186.838,-12.6255,17.5315,9.007005443,0
188.391,-11.7297,11.1051,10.8422438,0
190.973,-11.7775,15.5334,-0.039716622,0
190.1,-12.2685,12.852,-0.936341151,0
192.161,-11.3154,10.0617,12.13174035,0
195.476,-11.1752,13.3434,2.99218155,0
196.872,-11.8292,10.3157,33.93986496,0
202.447,-11.8559,13.9438,47.99545142,0
210.417,-11.6894,12.8942,30.66983779,0
211.767,-12.1724,11.1333,19.47569996,0
211.347,-12.1006,12.9651,1.927139508,0
212.112,-11.5928,15.0946,13.01577323,0
212.965,-11.4481,10.0148,-21.24440738,0
213.77,-11.8614,11.1371,24.44409356,0
213.335,-11.8307,10.2476,-7.449480779,0
215.044,-11.5031,14.1994,-9.738091448,0
215.218,-11.7783,11.4291,16.14859991,0
215.507,-11.4531,16.5264,4.675777287,0
215.379,-12.0971,26.6665,-6.120925241,0
217.565,-11.3822,10.5982,11.16922096,0
217.737,-11.9584,11.972,8.012703873,0
218.722,-11.2487,16.8027,8.293454177,0
219.047,-10.7634,10.6898,1.699423616,0
220.042,-11.3072,10.3188,6.262821411,0
221.608,-12.0295,11.697,-7.382300708,0
221.16,-12.2257,17.4059,16.96380201,0
221.984,-12.2703,11.1769,-2.467686227,0
222.471,-11.8862,11.1427,-20.70483765,0
225.292,-11.5095,20.4817,11.64430087,0
226.044,-12.0862,19.2209,21.69916327,0
227.249,-11.4513,12.9563,-9.554970928,0
228.494,-11.9558,10.7704,8.967981004,0
235.637,-11.4396,17.2694,0.572714772,0
235.562,-11.8558,11.0001,-32.85787835,0
247.297,-11.9752,14.5958,4.160651526,0
263.907,-11.5665,11.3568,-3.143219806,0
246.562,-12.4155,11.0337,4.657620079,0
246.339,-12.2897,10.3891,5.531181915,0
244.02,-13.2343,14.8554,5.122497266,0
244.451,-12.3628,11.2521,2.062355814,0
239.633,-12.8035,16.1729,0.779934581,0
236.397,-12.6878,11.9928,6.396923136,0
229.767,-13.1746,10.4725,-9.564709001,0
221.837,-12.9647,12.6409,1.083906077,0
220.422,-12.4504,13.2518,30.91841496,0
217.655,-12.6777,10.8948,29.77617156,0
216.089,-12.8494,12.4273,10.61675103,0
215.037,-13.0967,13.7621,15.44987144,0
214.726,-12.7802,17.3765,17.28986073,0
213.243,-12.9379,13.5886,14.1756051,0
212.648,-12.9788,11.2683,8.705804296,0
211.755,-12.6296,27.7353,-1.964162504,0
210.908,-13.0486,11.5342,2.451261035,0
208.6,-12.9865,11.8694,7.896914549,0
209.173,-12.4401,12.8552,-8.777618926,0
203.143,-12.7027,11.4008,18.28693414,0
202.919,-12.2409,11.9414,12.48408652,0
201.174,-12.3707,13.2708,28.49144996,0
200.857,-12.1978,14.9205,-23.08566716,0
187.274,-12.9648,10.1433,10.6503412,0
186.906,-13.2108,10.304,-13.9180139,0
185.09,-12.5657,14.7555,2.855793426,0
182.51,-12.8494,10.7352,2.300927848,0
182.901,-12.4312,10.692,6.382925157,0
